"2013-08-01 20:04:33.000000","2013-08-02 00:43:16.000000","R.hw.R1A-D-link","mira","hw.R1A-D-link",0,"",542,16723,86400,"1024.0000","4756.7644","17124352.0000","MIR-44C00-77F71-1-1024",0,"complete"
"2013-08-06 02:03:26.000000","2013-08-06 03:28:23.000000","R.hw.R14-M0-N13-J26.possible","mira","hw.R14-M0-N13-J26.possible",0,"",544,5097,86400,"512.0000","724.9067","2609664.0000","MIR-04400-37731-512",0,"complete"
"2013-08-01 02:11:24.000000","2013-08-06 20:46:10.000000","R.hw.R1A-M0","mira","hw.R1A-M0",0,"",540,498886,864000,"512.0000","70952.6756","255429632.0000","MIR-44C00-77F31-512",0,"complete"
"2013-08-09 20:00:18.000000","2013-08-09 20:03:32.000000","R.hw.R15-M0-N10-J06","mira","hw.R15-M0-N10-J06",0,"",546,194,21600,"512.0000","27.5911","99328.0000","MIR-044C0-377F1-512",0,"complete"
"2013-08-09 15:15:35.000000","2013-08-09 21:53:09.000000","R.hw.R00-M1-N15-J11","mira","hw.R00-M1-N15-J11",0,"",547,23854,43200,"512.0000","3392.5689","12213248.0000","MIR-00040-33371-512",0,"complete"
"2013-08-16 16:04:06.000000","2013-08-16 16:35:33.000000","R.hw.R2C-M1-N01-D0","mira","hw.R2C-M1-N01-D0",0,"",551,1887,14400,"512.0000","268.3733","966144.0000","MIR-48440-7B771-512",0,"complete"
"2013-08-18 16:32:17.000000","2013-08-18 16:58:30.000000","R.hw.R1A-L","mira","hw.R1A-L",0,"",552,1573,14400,"1024.0000","447.4311","1610752.0000","MIR-44C00-77F71-1-1024",0,"complete"
"2013-08-21 15:59:45.000000","2013-08-21 21:54:53.000000","R.hw.R09-M0-N02-J05","mira","hw.R09-M0-N02-J05",0,"",557,21308,28800,"512.0000","3030.4711","10909696.0000","MIR-040C0-373F1-512",0,"complete"
"2013-08-21 16:00:31.000000","2013-08-21 22:03:18.000000","R.hw.R04-M0-N12-J10","mira","hw.R04-M0-N12-J10",0,"",558,21767,28800,"512.0000","3095.7511","11144704.0000","MIR-00400-33731-512",0,"complete"
"2013-08-20 03:33:39.000000","2013-08-21 22:30:49.000000","R.hw.R20-M0.linkerrors","mira","hw.R20-M0.linkerrors",0,"",553,154630,172800,"512.0000","21991.8222","79170560.0000","MIR-08C00-3BF31-512",0,"complete"
